,sample-set,u-kj,sigma-kj,SEM-kj,w-kj,A-kj,B-kj,u-kj-star,SEM-kj-star,w-kj-star,A-kj-star,B-kj-star
449,100,9.408859095484772,12.670965650703721,1.267,4.96664,-2.4835,2.4835,9.408,1.264,4.96,-2.31,2.65
450,100,7.162902540325199,7.462762705446477,0.746,2.92432,-1.4627,1.4627,7.171,0.753,2.93,-1.36,1.57
451,100,6.725368115756827,7.364741930818857,0.736,2.8851199999999997,-1.4435,1.4435,6.721,0.737,2.86,-1.32,1.54
452,100,6.633083776004454,8.973416273666707,0.897,3.51624,-1.7588,1.7588,6.641,0.903,3.54,-1.61,1.93
453,100,7.801078786075433,10.148062365468782,1.015,3.9787999999999997,-1.989,1.989,7.798,1.006,3.95,-1.84,2.11
454,100,7.740126965605118,11.008652713039528,1.101,4.31592,-2.1577,2.1577,7.742,1.101,4.27,-1.9,2.37
455,100,7.7975653749859655,11.227108898680013,1.123,4.40216,-2.2005,2.2005,7.779,1.114,4.34,-1.95,2.39
456,100,8.58605480860178,11.728156838296727,1.173,4.59816,-2.2987,2.2987,8.575,1.169,4.59,-2.17,2.43
457,100,6.630440667346717,9.736388270647119,0.974,3.8180799999999997,-1.9083,1.9083,6.637,0.974,3.75,-1.6,2.15
458,100,8.395129129615228,14.106800023289685,1.411,5.53112,-2.7649,2.7649,8.378,1.405,5.48,-2.42,3.06
459,100,7.055755681342706,9.115169321806377,0.912,3.57504,-1.7866,1.7866,7.047,0.919,3.57,-1.66,1.91
460,100,6.425450312065582,7.846883985836436,0.785,3.0772,-1.538,1.538,6.419,0.78,3.03,-1.39,1.64
461,100,9.895973040315399,15.085082617783398,1.509,5.915279999999999,-2.9567,2.9567,9.903,1.501,5.83,-2.68,3.15
462,100,9.072715056823936,14.811679226126936,1.481,5.8055200000000005,-2.9031,2.9031,9.07,1.482,5.75,-2.65,3.11
463,100,7.710745107040136,11.520174039234677,1.152,4.51584,-2.258,2.258,7.723,1.151,4.51,-2.03,2.48
464,100,7.668924883245321,9.275645052239804,0.928,3.63776,-1.818,1.818,7.669,0.919,3.61,-1.65,1.95
465,100,6.626801934287396,9.172540330994725,0.917,3.59464,-1.7978,1.7978,6.633,0.913,3.56,-1.62,1.94
466,100,7.2233409863631755,9.780764029191475,0.978,3.83376,-1.917,1.917,7.235,0.979,3.81,-1.77,2.03
467,100,5.667566893554964,5.96059439209545,0.596,2.3363199999999997,-1.1683,1.1683,5.661,0.591,2.32,-1.05,1.26
468,100,6.426205165510184,6.567639391042282,0.657,2.57544,-1.2873,1.2873,6.432,0.651,2.56,-1.17,1.38
469,100,7.183181030408346,10.562760542792859,1.056,4.13952,-2.0703,2.0703,7.193,1.066,4.15,-1.79,2.36
470,100,8.6409562281598,11.446129278626307,1.145,4.4884,-2.2434,2.2434,8.631,1.145,4.52,-2.05,2.47
471,100,7.102560848970267,8.686980452762327,0.869,3.4064799999999997,-1.7026,1.7026,7.096,0.874,3.42,-1.55,1.86
472,100,7.615779503844442,10.279100279150063,1.028,4.0297600000000005,-2.0147,2.0147,7.621,1.027,3.99,-1.83,2.16
473,100,7.801129660732129,8.095824603858794,0.81,3.1752000000000002,-1.5868,1.5868,7.805,0.809,3.16,-1.46,1.7
474,100,7.251175151977993,9.922724369614269,0.992,3.88864,-1.9449,1.9449,7.248,0.991,3.84,-1.66,2.19
475,100,7.787532107762839,11.919913744258508,1.192,4.6726399999999995,-2.3363,2.3363,7.801,1.193,4.64,-2.09,2.54
