,sample-set,u-kj,sigma-kj,SEM-kj,w-kj,A-kj,B-kj,u-kj-star,SEM-kj-star,w-kj-star,A-kj-star,B-kj-star
192,20,1.3207106781186548,0.5529225123861056,0.124,0.48608,-0.2423,0.2423,1.321,0.123,0.49,-0.22,0.27
193,20,1.3,0.5567764362830021,0.124,0.48608,-0.244,0.244,1.299,0.125,0.45,-0.2,0.25
194,20,1.1207106781186549,0.3066065490996972,0.069,0.27048,-0.1344,0.1344,1.121,0.068,0.27,-0.12,0.15
195,20,1.2707106781186548,0.43045832843055626,0.096,0.37632,-0.1887,0.1887,1.271,0.097,0.37,-0.17,0.2
196,20,1.2898272954907428,0.4316775970641005,0.097,0.38024,-0.1892,0.1892,1.288,0.096,0.38,-0.18,0.2
197,20,1.319116617372088,0.556714783145571,0.124,0.48608,-0.244,0.244,1.319,0.124,0.48,-0.22,0.26
198,20,1.262132034355964,0.3962609340478506,0.089,0.34887999999999997,-0.1737,0.1737,1.262,0.089,0.34,-0.16,0.18
199,20,1.1414213562373097,0.4440239717913674,0.099,0.38808000000000004,-0.1946,0.1946,1.141,0.099,0.36,-0.14,0.22
200,30,1.255228474983079,0.47371032877873054,0.086,0.33712,-0.1695,0.1695,1.255,0.086,0.34,-0.15,0.18
201,30,1.360947570824873,0.5897641134096558,0.108,0.42336,-0.211,0.211,1.362,0.108,0.41,-0.2,0.22
202,30,1.4826236221539693,0.6070369524977135,0.111,0.43512,-0.2172,0.2172,1.483,0.111,0.44,-0.21,0.23
203,30,1.4729511168960647,1.3280618737724414,0.242,0.9486399999999999,-0.4752,0.4752,1.473,0.242,0.91,-0.36,0.56
204,30,1.4161760458079522,0.5725196421198889,0.105,0.41159999999999997,-0.2049,0.2049,1.417,0.105,0.42,-0.19,0.22
205,30,1.1826236221539692,0.36706225855671853,0.067,0.26264,-0.1314,0.1314,1.183,0.067,0.26,-0.12,0.14
206,30,1.1216760513290962,0.4185405227789781,0.076,0.29791999999999996,-0.1498,0.1498,1.122,0.077,0.3,-0.12,0.17
207,30,1.299156383156272,0.42291767375102707,0.077,0.30184,-0.1513,0.1513,1.3,0.077,0.3,-0.14,0.16
208,30,1.2630974075664056,0.48776866682102354,0.089,0.34887999999999997,-0.1745,0.1745,1.262,0.089,0.34,-0.15,0.19
209,30,1.4593630884709445,1.2923851500263166,0.236,0.9251199999999999,-0.4625,0.4625,1.457,0.234,0.86,-0.33,0.53
210,30,1.4512750655669684,1.326826043884524,0.242,0.9486399999999999,-0.4748,0.4748,1.45,0.243,0.91,-0.35,0.56
211,30,1.2462968352353754,0.4619641383797605,0.084,0.32928,-0.1653,0.1653,1.247,0.085,0.33,-0.15,0.18
212,30,1.1942809041582063,0.45500159922399225,0.083,0.32536000000000004,-0.1628,0.1628,1.194,0.083,0.32,-0.15,0.18
213,30,1.2609475708248727,0.49329966244077766,0.09,0.3528,-0.1765,0.1765,1.261,0.091,0.35,-0.16,0.19
214,30,1.2492902888206359,0.4891561859554189,0.089,0.34887999999999997,-0.175,0.175,1.249,0.089,0.35,-0.16,0.19
215,30,1.2573783117246118,0.39029875036681555,0.071,0.27831999999999996,-0.1397,0.1397,1.256,0.071,0.28,-0.13,0.15
216,30,1.360947570824873,0.5897641134096558,0.108,0.42336,-0.211,0.211,1.361,0.108,0.41,-0.19,0.22
217,30,1.2276142374915398,0.39953717045443005,0.073,0.28615999999999997,-0.143,0.143,1.227,0.073,0.28,-0.13,0.15
218,30,1.2495093791412857,0.45320302084675634,0.083,0.32536000000000004,-0.1622,0.1622,1.249,0.083,0.32,-0.15,0.17
219,30,1.3650821843127383,1.292239901645703,0.236,0.9251199999999999,-0.4624,0.4624,1.357,0.231,0.84,-0.31,0.53
220,30,1.5032909966441372,1.3441662270996626,0.245,0.9603999999999999,-0.481,0.481,1.502,0.244,0.93,-0.37,0.56
221,30,1.3853492644105023,0.5894693225808676,0.108,0.42336,-0.2109,0.2109,1.386,0.109,0.42,-0.2,0.22
222,30,1.2267706206478115,0.4416263627948209,0.081,0.31752,-0.158,0.158,1.227,0.08,0.31,-0.14,0.17
223,30,1.2552284749830795,0.39715841792033857,0.073,0.28615999999999997,-0.1421,0.1421,1.255,0.073,0.29,-0.13,0.15
224,30,1.1796301685687085,0.41849651380773395,0.076,0.29791999999999996,-0.1498,0.1498,1.18,0.078,0.3,-0.13,0.17
225,30,1.603290996644137,1.3401957494136876,0.245,0.9603999999999999,-0.4796,0.4796,1.605,0.248,0.95,-0.38,0.56
226,30,1.3883427179957628,0.6103314651794857,0.111,0.43512,-0.2184,0.2184,1.388,0.112,0.44,-0.21,0.23
227,30,1.4260297551376113,1.2909063240460803,0.236,0.9251199999999999,-0.4619,0.4619,1.425,0.236,0.86,-0.32,0.53
228,30,1.3403586490729318,0.6351682390165503,0.116,0.45472,-0.2273,0.2273,1.341,0.116,0.45,-0.21,0.24
229,30,1.606284450229398,1.32407839582276,0.242,0.9486399999999999,-0.4738,0.4738,1.605,0.243,0.91,-0.37,0.55
230,30,1.2885618083164128,0.4158627171094686,0.076,0.29791999999999996,-0.1488,0.1488,1.288,0.076,0.3,-0.15,0.15
231,30,1.3690355937288492,0.626424943445074,0.114,0.44688,-0.2242,0.2242,1.369,0.114,0.44,-0.2,0.24
232,30,1.2021498367415326,0.3934917661429605,0.072,0.28224,-0.1408,0.1408,1.202,0.072,0.29,-0.13,0.15
233,30,1.3070253157395981,0.5701036373758165,0.104,0.40768,-0.204,0.204,1.307,0.105,0.41,-0.19,0.22
234,30,1.3186825977438354,0.5724883169761948,0.105,0.41159999999999997,-0.2049,0.2049,1.318,0.105,0.41,-0.19,0.22
235,30,1.2072444060602483,0.3304960070907137,0.06,0.2352,-0.1183,0.1183,1.208,0.061,0.23,-0.11,0.12
236,30,1.3218951416497462,0.5025865442715294,0.092,0.36063999999999996,-0.1798,0.1798,1.322,0.092,0.35,-0.17,0.19
237,30,1.2609475708248727,0.49329966244077766,0.09,0.3528,-0.1765,0.1765,1.261,0.09,0.35,-0.16,0.19
238,30,1.2552284749830795,0.47371032877873054,0.086,0.33712,-0.1695,0.1695,1.256,0.087,0.33,-0.15,0.19
