,sample-set,u-kj,sigma-kj,SEM-kj,w-kj,A-kj,B-kj,u-kj-star,SEM-kj-star,w-kj-star,A-kj-star,B-kj-star
916,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.27,0.647,2.53,-1.3,1.23
917,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.259,0.656,2.57,-1.31,1.25
918,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.261,0.646,2.55,-1.31,1.24
919,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.258,0.648,2.55,-1.32,1.23
920,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.267,0.659,2.59,-1.33,1.26
921,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.271,0.655,2.56,-1.31,1.25
922,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.268,0.648,2.52,-1.3,1.23
923,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.266,0.645,2.54,-1.31,1.22
924,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.264,0.653,2.56,-1.31,1.26
925,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.271,0.652,2.54,-1.31,1.23
926,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.26,0.652,2.56,-1.32,1.24
927,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.267,0.659,2.57,-1.34,1.23
928,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.266,0.653,2.56,-1.31,1.25
929,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.261,0.644,2.52,-1.3,1.21
930,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.265,0.649,2.52,-1.3,1.22
931,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.262,0.655,2.57,-1.32,1.24
932,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.268,0.65,2.56,-1.3,1.25
933,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.271,0.651,2.55,-1.3,1.25
934,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.259,0.652,2.57,-1.31,1.25
935,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.264,0.653,2.55,-1.3,1.26
936,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.273,0.653,2.57,-1.31,1.25
937,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.267,0.649,2.54,-1.3,1.23
938,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.266,0.661,2.57,-1.34,1.22
939,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.264,0.652,2.57,-1.34,1.24
940,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.261,0.655,2.58,-1.32,1.25
941,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.258,0.652,2.55,-1.3,1.25
942,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.262,0.657,2.59,-1.33,1.26
943,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.262,0.662,2.59,-1.33,1.25
944,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.262,0.654,2.55,-1.31,1.24
945,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.271,0.653,2.56,-1.32,1.24
946,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.259,0.649,2.57,-1.34,1.23
